experiment,algo,episode,distance
FOMAML,VPG,1700,20.57
FOMAML,VPG,1701,19.71
FOMAML,VPG,1702,19.55
FOMAML,VPG,1703,19.66
FOMAML,VPG,1704,18.68
FOMAML,VPG,1705,17.3
FOMAML,VPG,1706,18.01
FOMAML,VPG,1707,17.08
FOMAML,VPG,1708,16.12
FOMAML,VPG,1709,17.55
FOMAML,VPG,1710,17.1
FOMAML,VPG,1711,16.8
FOMAML,VPG,1712,15.83
FOMAML,VPG,1713,16.71
FOMAML,VPG,1714,16.43
FOMAML,VPG,1715,17.86
FOMAML,VPG,1716,18.85
FOMAML,VPG,1717,19.71
FOMAML,VPG,1718,20.61
FOMAML,VPG,1719,20.03
FOMAML,VPG,1720,19.68
FOMAML,VPG,1721,20.13
FOMAML,VPG,1722,19.25
FOMAML,VPG,1723,20.04
FOMAML,VPG,1724,20.47
FOMAML,VPG,1725,18.69
FOMAML,VPG,1726,19.74
FOMAML,VPG,1727,19.19
FOMAML,VPG,1728,19.09
FOMAML,VPG,1729,19.42
FOMAML,VPG,1730,20.1
FOMAML,VPG,1731,19.78
FOMAML,VPG,1732,19.68
FOMAML,VPG,1733,20.03
FOMAML,VPG,1734,20.16
FOMAML,VPG,1735,21.03
FOMAML,VPG,1736,20.55
FOMAML,VPG,1737,21.08
FOMAML,VPG,1738,20.32
FOMAML,VPG,1739,20.91
FOMAML,VPG,1740,20.39
FOMAML,VPG,1741,20.9
FOMAML,VPG,1742,21.13
FOMAML,VPG,1743,20.86
FOMAML,VPG,1744,20.59
FOMAML,VPG,1745,20.39
FOMAML,VPG,1746,20.32
FOMAML,VPG,1747,21.01
FOMAML,VPG,1748,19.94
FOMAML,VPG,1749,20.14
FOMAML,VPG,1750,19.61
FOMAML,VPG,1751,20.15
FOMAML,VPG,1752,19.21
FOMAML,VPG,1753,18.63
FOMAML,VPG,1754,18.78
FOMAML,VPG,1755,17.27
FOMAML,VPG,1756,16.79
FOMAML,VPG,1757,18.61
FOMAML,VPG,1758,18.61
FOMAML,VPG,1759,19.42
FOMAML,VPG,1760,19.78
FOMAML,VPG,1761,20.22
FOMAML,VPG,1762,21.34
FOMAML,VPG,1763,20.79
FOMAML,VPG,1764,20.47
FOMAML,VPG,1765,20.71
FOMAML,VPG,1766,20.06
FOMAML,VPG,1767,21.73
FOMAML,VPG,1768,20.71
FOMAML,VPG,1769,20.0
FOMAML,VPG,1770,20.62
FOMAML,VPG,1771,20.07
FOMAML,VPG,1772,20.51
FOMAML,VPG,1773,20.74
FOMAML,VPG,1774,19.09
FOMAML,VPG,1775,20.08
FOMAML,VPG,1776,19.85
FOMAML,VPG,1777,19.94
FOMAML,VPG,1778,20.63
FOMAML,VPG,1779,18.6
FOMAML,VPG,1780,18.51
FOMAML,VPG,1781,18.04
FOMAML,VPG,1782,17.89
FOMAML,VPG,1783,17.14
FOMAML,VPG,1784,18.84
FOMAML,VPG,1785,17.79
FOMAML,VPG,1786,19.41
FOMAML,VPG,1787,18.91
FOMAML,VPG,1788,18.65
FOMAML,VPG,1789,19.89
FOMAML,VPG,1790,18.19
FOMAML,VPG,1791,19.92
FOMAML,VPG,1792,19.2
FOMAML,VPG,1793,19.7
FOMAML,VPG,1794,19.72
FOMAML,VPG,1795,20.0
FOMAML,VPG,1796,20.19
FOMAML,VPG,1797,18.83
FOMAML,VPG,1798,20.5
FOMAML,VPG,1799,20.98
FOMAML,VPG,1800,19.19
FOMAML,VPG,1801,19.77
FOMAML,VPG,1802,19.54
FOMAML,VPG,1803,21.31
FOMAML,VPG,1804,21.33
FOMAML,VPG,1805,20.72
FOMAML,VPG,1806,21.97
FOMAML,VPG,1807,21.16
FOMAML,VPG,1808,20.77
FOMAML,VPG,1809,21.42
FOMAML,VPG,1810,20.91
FOMAML,VPG,1811,22.07
FOMAML,VPG,1812,21.58
FOMAML,VPG,1813,21.42
FOMAML,VPG,1814,20.29
FOMAML,VPG,1815,20.31
FOMAML,VPG,1816,19.9
FOMAML,VPG,1817,17.63
FOMAML,VPG,1818,19.87
FOMAML,VPG,1819,19.28
FOMAML,VPG,1820,20.77
FOMAML,VPG,1821,18.91
FOMAML,VPG,1822,18.77
FOMAML,VPG,1823,19.53
FOMAML,VPG,1824,19.73
FOMAML,VPG,1825,19.01
FOMAML,VPG,1826,19.11
FOMAML,VPG,1827,20.16
FOMAML,VPG,1828,20.79
FOMAML,VPG,1829,20.27
FOMAML,VPG,1830,20.42
FOMAML,VPG,1831,20.31
FOMAML,VPG,1832,19.49
FOMAML,VPG,1833,20.34
FOMAML,VPG,1834,20.71
FOMAML,VPG,1835,21.39
FOMAML,VPG,1836,21.22
FOMAML,VPG,1837,20.75
FOMAML,VPG,1838,21.04
FOMAML,VPG,1839,21.08
FOMAML,VPG,1840,21.12
FOMAML,VPG,1841,20.93
FOMAML,VPG,1842,20.21
FOMAML,VPG,1843,20.55
FOMAML,VPG,1844,20.88
FOMAML,VPG,1845,19.28
FOMAML,VPG,1846,21.1
FOMAML,VPG,1847,20.67
FOMAML,VPG,1848,20.17
FOMAML,VPG,1849,19.36
FOMAML,VPG,1850,21.03
FOMAML,VPG,1851,20.78
FOMAML,VPG,1852,20.76
FOMAML,VPG,1853,21.24
FOMAML,VPG,1854,20.83
FOMAML,VPG,1855,21.15
FOMAML,VPG,1856,21.19
FOMAML,VPG,1857,20.4
FOMAML,VPG,1858,20.69
FOMAML,VPG,1859,20.39
FOMAML,VPG,1860,21.22
FOMAML,VPG,1861,20.74
FOMAML,VPG,1862,21.41
FOMAML,VPG,1863,20.65
FOMAML,VPG,1864,21.03
FOMAML,VPG,1865,20.92
FOMAML,VPG,1866,20.15
FOMAML,VPG,1867,19.76
FOMAML,VPG,1868,19.98
FOMAML,VPG,1869,20.08
FOMAML,VPG,1870,19.93
FOMAML,VPG,1871,20.01
FOMAML,VPG,1872,20.82
FOMAML,VPG,1873,20.75
FOMAML,VPG,1874,21.43
FOMAML,VPG,1875,20.73
FOMAML,VPG,1876,20.9
FOMAML,VPG,1877,20.82
FOMAML,VPG,1878,20.48
FOMAML,VPG,1879,21.26
FOMAML,VPG,1880,21.49
FOMAML,VPG,1881,21.67
FOMAML,VPG,1882,21.44
FOMAML,VPG,1883,21.07
FOMAML,VPG,1884,21.93
FOMAML,VPG,1885,22.48
FOMAML,VPG,1886,21.61
FOMAML,VPG,1887,20.98
FOMAML,VPG,1888,21.01
FOMAML,VPG,1889,21.23
FOMAML,VPG,1890,20.85
FOMAML,VPG,1891,20.75
FOMAML,VPG,1892,21.34
FOMAML,VPG,1893,20.87
FOMAML,VPG,1894,21.48
FOMAML,VPG,1895,20.83
FOMAML,VPG,1896,20.81
FOMAML,VPG,1897,21.11
FOMAML,VPG,1898,20.49
FOMAML,VPG,1899,21.15
FOMAML,VPG,1900,21.14
FOMAML,VPG,1901,20.67
FOMAML,VPG,1902,20.65
FOMAML,VPG,1903,20.68
FOMAML,VPG,1904,20.78
FOMAML,VPG,1905,20.91
FOMAML,VPG,1906,21.41
FOMAML,VPG,1907,21.03
FOMAML,VPG,1908,20.9
FOMAML,VPG,1909,20.93
FOMAML,VPG,1910,20.41
FOMAML,VPG,1911,21.74
FOMAML,VPG,1912,20.79
FOMAML,VPG,1913,21.32
FOMAML,VPG,1914,21.36
FOMAML,VPG,1915,20.74
FOMAML,VPG,1916,21.63
FOMAML,VPG,1917,20.78
FOMAML,VPG,1918,20.82
FOMAML,VPG,1919,21.04
FOMAML,VPG,1920,20.99
FOMAML,VPG,1921,21.96
FOMAML,VPG,1922,20.62
FOMAML,VPG,1923,20.35
FOMAML,VPG,1924,20.85
FOMAML,VPG,1925,21.59
FOMAML,VPG,1926,21.22
FOMAML,VPG,1927,21.23
FOMAML,VPG,1928,20.88
FOMAML,VPG,1929,20.81
FOMAML,VPG,1930,21.22
FOMAML,VPG,1931,21.01
FOMAML,VPG,1932,20.64
FOMAML,VPG,1933,20.81
FOMAML,VPG,1934,21.74
FOMAML,VPG,1935,22.12
FOMAML,VPG,1936,22.01
FOMAML,VPG,1937,22.34
FOMAML,VPG,1938,22.35
FOMAML,VPG,1939,21.83
FOMAML,VPG,1940,20.91
FOMAML,VPG,1941,21.2
FOMAML,VPG,1942,21.09
FOMAML,VPG,1943,20.82
FOMAML,VPG,1944,20.0
FOMAML,VPG,1945,21.09
FOMAML,VPG,1946,20.02
FOMAML,VPG,1947,21.35
FOMAML,VPG,1948,19.98
FOMAML,VPG,1949,19.99
FOMAML,VPG,1950,20.03
FOMAML,VPG,1951,20.72
FOMAML,VPG,1952,21.03
FOMAML,VPG,1953,20.83
FOMAML,VPG,1954,21.49
FOMAML,VPG,1955,20.43
FOMAML,VPG,1956,20.64
FOMAML,VPG,1957,20.4
FOMAML,VPG,1958,20.48
FOMAML,VPG,1959,20.34
FOMAML,VPG,1960,19.0
FOMAML,VPG,1961,19.08
FOMAML,VPG,1962,19.83
FOMAML,VPG,1963,20.11
FOMAML,VPG,1964,21.25
FOMAML,VPG,1965,21.28
FOMAML,VPG,1966,21.56
FOMAML,VPG,1967,21.62
FOMAML,VPG,1968,20.33
FOMAML,VPG,1969,20.35
FOMAML,VPG,1970,21.39
FOMAML,VPG,1971,20.5
FOMAML,VPG,1972,20.7
FOMAML,VPG,1973,21.3
FOMAML,VPG,1974,20.42
FOMAML,VPG,1975,20.95
FOMAML,VPG,1976,20.53
FOMAML,VPG,1977,20.26
FOMAML,VPG,1978,20.08
FOMAML,VPG,1979,20.62
FOMAML,VPG,1980,19.78
FOMAML,VPG,1981,20.07
FOMAML,VPG,1982,21.03
FOMAML,VPG,1983,20.87
FOMAML,VPG,1984,20.64
FOMAML,VPG,1985,20.23
FOMAML,VPG,1986,20.72
FOMAML,VPG,1987,21.3
FOMAML,VPG,1988,20.34
FOMAML,VPG,1989,20.55
FOMAML,VPG,1990,19.04
FOMAML,VPG,1991,19.2
FOMAML,VPG,1992,19.17
FOMAML,VPG,1993,19.21
FOMAML,VPG,1994,20.18
FOMAML,VPG,1995,21.56
FOMAML,VPG,1996,21.53
FOMAML,VPG,1997,22.7
FOMAML,VPG,1998,23.13
FOMAML,VPG,1999,22.57
FOMAML,VPG,2000,22.15
FOMAML,VPG,2001,21.94
FOMAML,VPG,2002,21.46
FOMAML,VPG,2003,22.08
FOMAML,VPG,2004,22.14
FOMAML,VPG,2005,22.33
FOMAML,VPG,2006,22.92
FOMAML,VPG,2007,22.96
FOMAML,VPG,2008,23.61
FOMAML,VPG,2009,23.14
FOMAML,VPG,2010,22.51
FOMAML,VPG,2011,22.54
FOMAML,VPG,2012,22.6
FOMAML,VPG,2013,22.53
FOMAML,VPG,2014,22.26
FOMAML,VPG,2015,22.34
FOMAML,VPG,2016,22.34
FOMAML,VPG,2017,22.1
FOMAML,VPG,2018,21.88
FOMAML,VPG,2019,21.9
FOMAML,VPG,2020,22.12
FOMAML,VPG,2021,22.18
FOMAML,VPG,2022,21.7
FOMAML,VPG,2023,21.26
FOMAML,VPG,2024,21.22
FOMAML,VPG,2025,21.42
FOMAML,VPG,2026,21.4
FOMAML,VPG,2027,21.68
FOMAML,VPG,2028,21.44
FOMAML,VPG,2029,21.32
FOMAML,VPG,2030,21.34
FOMAML,VPG,2031,21.17
FOMAML,VPG,2032,21.26
FOMAML,VPG,2033,21.4
FOMAML,VPG,2034,21.33
FOMAML,VPG,2035,21.5
FOMAML,VPG,2036,21.4
FOMAML,VPG,2037,21.41
FOMAML,VPG,2038,21.44
FOMAML,VPG,2039,21.33
FOMAML,VPG,2040,21.33
FOMAML,VPG,2041,21.37
FOMAML,VPG,2042,21.45
FOMAML,VPG,2043,21.24
FOMAML,VPG,2044,21.57
FOMAML,VPG,2045,21.53
FOMAML,VPG,2046,21.48
FOMAML,VPG,2047,21.53
FOMAML,VPG,2048,21.48
FOMAML,VPG,2049,21.6
FOMAML,VPG,2050,21.59
FOMAML,VPG,2051,21.38
FOMAML,VPG,2052,21.76
FOMAML,VPG,2053,21.22
FOMAML,VPG,2054,21.87
FOMAML,VPG,2055,21.5
FOMAML,VPG,2056,21.26
FOMAML,VPG,2057,22.49
FOMAML,VPG,2058,22.08
FOMAML,VPG,2059,21.11
FOMAML,VPG,2060,21.02
FOMAML,VPG,2061,22.06
FOMAML,VPG,2062,22.1
FOMAML,VPG,2063,21.08
FOMAML,VPG,2064,21.14
FOMAML,VPG,2065,21.3
FOMAML,VPG,2066,21.89
FOMAML,VPG,2067,21.37
FOMAML,VPG,2068,21.28
FOMAML,VPG,2069,21.32
FOMAML,VPG,2070,21.44
FOMAML,VPG,2071,21.26
FOMAML,VPG,2072,21.32
FOMAML,VPG,2073,21.17
FOMAML,VPG,2074,21.51
FOMAML,VPG,2075,21.25
FOMAML,VPG,2076,21.79
FOMAML,VPG,2077,21.13
FOMAML,VPG,2078,21.47
FOMAML,VPG,2079,21.36
FOMAML,VPG,2080,21.35
FOMAML,VPG,2081,21.45
FOMAML,VPG,2082,21.15
FOMAML,VPG,2083,21.89
FOMAML,VPG,2084,22.27
FOMAML,VPG,2085,22.08
FOMAML,VPG,2086,22.13
FOMAML,VPG,2087,21.54
FOMAML,VPG,2088,21.49
FOMAML,VPG,2089,21.19
FOMAML,VPG,2090,21.61
FOMAML,VPG,2091,21.24
FOMAML,VPG,2092,21.52
FOMAML,VPG,2093,21.44
FOMAML,VPG,2094,21.32
FOMAML,VPG,2095,21.33
FOMAML,VPG,2096,21.34
FOMAML,VPG,2097,21.43
FOMAML,VPG,2098,21.76
FOMAML,VPG,2099,21.76
FOMAML,VPG,2100,21.86
FOMAML,VPG,2101,22.25
FOMAML,VPG,2102,22.23
FOMAML,VPG,2103,22.02
FOMAML,VPG,2104,22.04
FOMAML,VPG,2105,22.93
FOMAML,VPG,2106,22.21
FOMAML,VPG,2107,22.12
FOMAML,VPG,2108,21.84
FOMAML,VPG,2109,22.1
FOMAML,VPG,2110,22.43
FOMAML,VPG,2111,23.49
FOMAML,VPG,2112,22.62
FOMAML,VPG,2113,21.85
FOMAML,VPG,2114,21.47
FOMAML,VPG,2115,21.97
FOMAML,VPG,2116,22.27
FOMAML,VPG,2117,21.68
FOMAML,VPG,2118,21.69
FOMAML,VPG,2119,21.63
FOMAML,VPG,2120,21.74
FOMAML,VPG,2121,21.66
FOMAML,VPG,2122,21.54
FOMAML,VPG,2123,21.59
FOMAML,VPG,2124,21.62
FOMAML,VPG,2125,21.78
FOMAML,VPG,2126,22.0
FOMAML,VPG,2127,21.75
FOMAML,VPG,2128,21.77
FOMAML,VPG,2129,21.73
FOMAML,VPG,2130,21.61
FOMAML,VPG,2131,21.62
FOMAML,VPG,2132,21.83
FOMAML,VPG,2133,21.5
FOMAML,VPG,2134,23.02
FOMAML,VPG,2135,23.63
FOMAML,VPG,2136,22.78
FOMAML,VPG,2137,23.36
FOMAML,VPG,2138,23.0
FOMAML,VPG,2139,23.02
FOMAML,VPG,2140,22.4
FOMAML,VPG,2141,22.0
FOMAML,VPG,2142,22.17
FOMAML,VPG,2143,22.23
FOMAML,VPG,2144,21.94
FOMAML,VPG,2145,21.78
FOMAML,VPG,2146,21.67
FOMAML,VPG,2147,21.95
FOMAML,VPG,2148,21.91
FOMAML,VPG,2149,21.46
FOMAML,VPG,2150,21.78
FOMAML,VPG,2151,22.01
FOMAML,VPG,2152,21.86
FOMAML,VPG,2153,21.32
FOMAML,VPG,2154,21.64
FOMAML,VPG,2155,21.1
FOMAML,VPG,2156,21.45
FOMAML,VPG,2157,21.75
FOMAML,VPG,2158,21.45
FOMAML,VPG,2159,21.33
FOMAML,VPG,2160,21.4
FOMAML,VPG,2161,21.4
FOMAML,VPG,2162,21.4
FOMAML,VPG,2163,21.34
FOMAML,VPG,2164,21.68
FOMAML,VPG,2165,21.86
FOMAML,VPG,2166,22.06
FOMAML,VPG,2167,21.98
FOMAML,VPG,2168,21.81
FOMAML,VPG,2169,21.66
FOMAML,VPG,2170,21.5
FOMAML,VPG,2171,21.55
FOMAML,VPG,2172,22.02
FOMAML,VPG,2173,22.05
FOMAML,VPG,2174,21.7
FOMAML,VPG,2175,22.1
FOMAML,VPG,2176,22.06
FOMAML,VPG,2177,22.36
FOMAML,VPG,2178,22.83
FOMAML,VPG,2179,21.76
FOMAML,VPG,2180,21.76
FOMAML,VPG,2181,21.65
FOMAML,VPG,2182,21.85
FOMAML,VPG,2183,21.95
FOMAML,VPG,2184,21.83
FOMAML,VPG,2185,22.0
FOMAML,VPG,2186,21.72
FOMAML,VPG,2187,21.6
FOMAML,VPG,2188,21.54
FOMAML,VPG,2189,21.54
FOMAML,VPG,2190,21.53
FOMAML,VPG,2191,21.79
FOMAML,VPG,2192,21.65
FOMAML,VPG,2193,21.7
FOMAML,VPG,2194,21.83
FOMAML,VPG,2195,21.71
FOMAML,VPG,2196,22.12
FOMAML,VPG,2197,21.96
FOMAML,VPG,2198,21.84
FOMAML,VPG,2199,21.83
FOMAML,VPG,2200,21.78
FOMAML,VPG,2201,21.99
FOMAML,VPG,2202,21.87
FOMAML,VPG,2203,22.31
FOMAML,VPG,2204,23.93
FOMAML,VPG,2205,25.05
FOMAML,VPG,2206,24.35
FOMAML,VPG,2207,22.83
FOMAML,VPG,2208,22.15
FOMAML,VPG,2209,21.99
FOMAML,VPG,2210,22.03
FOMAML,VPG,2211,22.3
FOMAML,VPG,2212,22.26
FOMAML,VPG,2213,22.28
FOMAML,VPG,2214,22.39
FOMAML,VPG,2215,22.38
FOMAML,VPG,2216,22.28
FOMAML,VPG,2217,22.17
FOMAML,VPG,2218,22.21
FOMAML,VPG,2219,22.2
FOMAML,VPG,2220,21.95
FOMAML,VPG,2221,21.89
FOMAML,VPG,2222,21.96
FOMAML,VPG,2223,21.88
FOMAML,VPG,2224,21.83
FOMAML,VPG,2225,21.82
FOMAML,VPG,2226,22.07
FOMAML,VPG,2227,22.01
FOMAML,VPG,2228,22.35
FOMAML,VPG,2229,22.09
FOMAML,VPG,2230,21.94
FOMAML,VPG,2231,22.01
FOMAML,VPG,2232,22.58
FOMAML,VPG,2233,22.58
FOMAML,VPG,2234,23.24
FOMAML,VPG,2235,22.86
FOMAML,VPG,2236,22.23
FOMAML,VPG,2237,21.98
FOMAML,VPG,2238,21.87
FOMAML,VPG,2239,21.8
FOMAML,VPG,2240,21.75
FOMAML,VPG,2241,21.65
FOMAML,VPG,2242,21.72
FOMAML,VPG,2243,21.68
FOMAML,VPG,2244,21.75
FOMAML,VPG,2245,21.99
FOMAML,VPG,2246,21.8
FOMAML,VPG,2247,21.82
FOMAML,VPG,2248,21.82
FOMAML,VPG,2249,21.75
FOMAML,VPG,2250,21.65
FOMAML,VPG,2251,21.7
FOMAML,VPG,2252,21.68
FOMAML,VPG,2253,21.96
FOMAML,VPG,2254,22.34
FOMAML,VPG,2255,22.91
FOMAML,VPG,2256,22.95
FOMAML,VPG,2257,22.55
FOMAML,VPG,2258,22.63
FOMAML,VPG,2259,22.5
FOMAML,VPG,2260,22.58
FOMAML,VPG,2261,22.47
FOMAML,VPG,2262,22.65
FOMAML,VPG,2263,23.37
FOMAML,VPG,2264,22.47
FOMAML,VPG,2265,22.54
FOMAML,VPG,2266,22.39
FOMAML,VPG,2267,22.54
FOMAML,VPG,2268,22.46
FOMAML,VPG,2269,22.19
FOMAML,VPG,2270,22.22
FOMAML,VPG,2271,22.24
FOMAML,VPG,2272,21.68
FOMAML,VPG,2273,22.44
FOMAML,VPG,2274,22.07
FOMAML,VPG,2275,22.18
FOMAML,VPG,2276,21.83
FOMAML,VPG,2277,22.07
FOMAML,VPG,2278,21.53
FOMAML,VPG,2279,21.93
FOMAML,VPG,2280,22.05
FOMAML,VPG,2281,21.96
FOMAML,VPG,2282,21.92
FOMAML,VPG,2283,22.18
FOMAML,VPG,2284,22.62
FOMAML,VPG,2285,22.43
FOMAML,VPG,2286,22.26
FOMAML,VPG,2287,22.18
FOMAML,VPG,2288,22.06
FOMAML,VPG,2289,22.05
FOMAML,VPG,2290,21.77
FOMAML,VPG,2291,21.85
FOMAML,VPG,2292,22.1
FOMAML,VPG,2293,21.59
FOMAML,VPG,2294,22.02
FOMAML,VPG,2295,22.02
FOMAML,VPG,2296,21.87
FOMAML,VPG,2297,22.05
FOMAML,VPG,2298,22.31
FOMAML,VPG,2299,22.44
FOMAML,VPG,2300,22.58
FOMAML,VPG,2301,22.77
FOMAML,VPG,2302,22.97
FOMAML,VPG,2303,22.93
FOMAML,VPG,2304,23.1
FOMAML,VPG,2305,24.53
FOMAML,VPG,2306,23.96
FOMAML,VPG,2307,24.25
FOMAML,VPG,2308,25.01
FOMAML,VPG,2309,25.48
FOMAML,VPG,2310,26.77
FOMAML,VPG,2311,24.84
FOMAML,VPG,2312,24.22
FOMAML,VPG,2313,24.26
FOMAML,VPG,2314,23.38
FOMAML,VPG,2315,22.31
FOMAML,VPG,2316,22.3
FOMAML,VPG,2317,22.3
FOMAML,VPG,2318,22.08
FOMAML,VPG,2319,22.33
FOMAML,VPG,2320,22.11
FOMAML,VPG,2321,22.13
FOMAML,VPG,2322,22.11
FOMAML,VPG,2323,22.31
FOMAML,VPG,2324,22.13
FOMAML,VPG,2325,22.34
FOMAML,VPG,2326,22.52
FOMAML,VPG,2327,22.17
FOMAML,VPG,2328,22.45
FOMAML,VPG,2329,22.39
FOMAML,VPG,2330,22.09
FOMAML,VPG,2331,21.7
FOMAML,VPG,2332,22.08
FOMAML,VPG,2333,21.99
FOMAML,VPG,2334,21.73
FOMAML,VPG,2335,21.97
FOMAML,VPG,2336,21.77
FOMAML,VPG,2337,22.05
FOMAML,VPG,2338,22.1
FOMAML,VPG,2339,21.63
FOMAML,VPG,2340,22.09
FOMAML,VPG,2341,22.05
FOMAML,VPG,2342,21.91
FOMAML,VPG,2343,21.75
FOMAML,VPG,2344,21.86
FOMAML,VPG,2345,22.02
FOMAML,VPG,2346,21.93
FOMAML,VPG,2347,21.96
FOMAML,VPG,2348,21.86
FOMAML,VPG,2349,21.78
FOMAML,VPG,2350,21.96
FOMAML,VPG,2351,21.86
FOMAML,VPG,2352,22.07
FOMAML,VPG,2353,22.09
FOMAML,VPG,2354,21.88
FOMAML,VPG,2355,22.12
FOMAML,VPG,2356,22.21
FOMAML,VPG,2357,22.34
FOMAML,VPG,2358,22.52
FOMAML,VPG,2359,22.15
FOMAML,VPG,2360,22.3
FOMAML,VPG,2361,22.24
FOMAML,VPG,2362,22.07
FOMAML,VPG,2363,22.01
FOMAML,VPG,2364,22.12
FOMAML,VPG,2365,22.01
FOMAML,VPG,2366,22.27
FOMAML,VPG,2367,22.02
FOMAML,VPG,2368,22.41
FOMAML,VPG,2369,22.23
FOMAML,VPG,2370,22.5
FOMAML,VPG,2371,22.01
FOMAML,VPG,2372,21.94
FOMAML,VPG,2373,22.38
FOMAML,VPG,2374,21.83
FOMAML,VPG,2375,22.15
FOMAML,VPG,2376,22.46
FOMAML,VPG,2377,22.19
FOMAML,VPG,2378,22.3
FOMAML,VPG,2379,22.51
FOMAML,VPG,2380,21.97
FOMAML,VPG,2381,23.0
FOMAML,VPG,2382,22.94
FOMAML,VPG,2383,24.23
FOMAML,VPG,2384,25.49
FOMAML,VPG,2385,25.96
FOMAML,VPG,2386,28.73
FOMAML,VPG,2387,26.5
FOMAML,VPG,2388,23.73
FOMAML,VPG,2389,22.82
FOMAML,VPG,2390,23.17
FOMAML,VPG,2391,23.71
FOMAML,VPG,2392,23.11
FOMAML,VPG,2393,23.34
FOMAML,VPG,2394,23.78
FOMAML,VPG,2395,23.85
FOMAML,VPG,2396,22.88
FOMAML,VPG,2397,21.93
FOMAML,VPG,2398,21.57
FOMAML,VPG,2399,21.91
FOMAML,VPG,2400,21.6
FOMAML,VPG,2401,21.82
FOMAML,VPG,2402,21.68
FOMAML,VPG,2403,21.79
FOMAML,VPG,2404,22.01
FOMAML,VPG,2405,21.82
FOMAML,VPG,2406,21.45
FOMAML,VPG,2407,20.6
FOMAML,VPG,2408,21.58
FOMAML,VPG,2409,21.78
FOMAML,VPG,2410,21.81
FOMAML,VPG,2411,21.55
FOMAML,VPG,2412,21.33
FOMAML,VPG,2413,21.6
FOMAML,VPG,2414,21.74
FOMAML,VPG,2415,21.5
FOMAML,VPG,2416,21.68
FOMAML,VPG,2417,21.58
FOMAML,VPG,2418,21.7
FOMAML,VPG,2419,21.47
FOMAML,VPG,2420,21.53
FOMAML,VPG,2421,21.5
FOMAML,VPG,2422,21.2
FOMAML,VPG,2423,21.05
FOMAML,VPG,2424,21.36
FOMAML,VPG,2425,21.65
FOMAML,VPG,2426,21.43
FOMAML,VPG,2427,21.56
FOMAML,VPG,2428,21.59
FOMAML,VPG,2429,21.52
FOMAML,VPG,2430,21.44
FOMAML,VPG,2431,21.36
FOMAML,VPG,2432,21.56
FOMAML,VPG,2433,21.93
FOMAML,VPG,2434,21.3
FOMAML,VPG,2435,21.8
FOMAML,VPG,2436,21.59
FOMAML,VPG,2437,21.3
FOMAML,VPG,2438,21.58
FOMAML,VPG,2439,21.52
FOMAML,VPG,2440,21.48
FOMAML,VPG,2441,21.35
FOMAML,VPG,2442,21.59
FOMAML,VPG,2443,21.67
FOMAML,VPG,2444,21.83
FOMAML,VPG,2445,21.51
FOMAML,VPG,2446,20.75
FOMAML,VPG,2447,21.41
FOMAML,VPG,2448,21.55
FOMAML,VPG,2449,21.47
FOMAML,VPG,2450,21.65
FOMAML,VPG,2451,21.41
FOMAML,VPG,2452,21.46
FOMAML,VPG,2453,21.6
FOMAML,VPG,2454,20.98
FOMAML,VPG,2455,21.47
FOMAML,VPG,2456,21.51
FOMAML,VPG,2457,21.65
FOMAML,VPG,2458,21.77
FOMAML,VPG,2459,22.14
FOMAML,VPG,2460,22.45
FOMAML,VPG,2461,23.02
FOMAML,VPG,2462,23.23
FOMAML,VPG,2463,22.79
FOMAML,VPG,2464,21.6
FOMAML,VPG,2465,21.48
FOMAML,VPG,2466,21.24
FOMAML,VPG,2467,21.3
FOMAML,VPG,2468,22.39
FOMAML,VPG,2469,21.96
FOMAML,VPG,2470,22.64
FOMAML,VPG,2471,22.18
FOMAML,VPG,2472,22.57
FOMAML,VPG,2473,22.46
FOMAML,VPG,2474,21.49
FOMAML,VPG,2475,21.54
FOMAML,VPG,2476,21.56
FOMAML,VPG,2477,21.66
FOMAML,VPG,2478,21.64
FOMAML,VPG,2479,21.59
FOMAML,VPG,2480,22.06
FOMAML,VPG,2481,22.14
FOMAML,VPG,2482,21.96
FOMAML,VPG,2483,21.77
FOMAML,VPG,2484,21.59
FOMAML,VPG,2485,21.43
FOMAML,VPG,2486,21.53
FOMAML,VPG,2487,21.96
FOMAML,VPG,2488,21.95
FOMAML,VPG,2489,22.28
FOMAML,VPG,2490,22.79
FOMAML,VPG,2491,23.13
FOMAML,VPG,2492,23.19
FOMAML,VPG,2493,21.92
FOMAML,VPG,2494,21.82
FOMAML,VPG,2495,21.88
FOMAML,VPG,2496,22.04
FOMAML,VPG,2497,22.14
FOMAML,VPG,2498,22.1
FOMAML,VPG,2499,22.23
FOMAML,VPG,2500,22.17
FOMAML,VPG,2501,22.2
FOMAML,VPG,2502,22.13
FOMAML,VPG,2503,22.01
FOMAML,VPG,2504,22.02
FOMAML,VPG,2505,21.92
FOMAML,VPG,2506,22.29
FOMAML,VPG,2507,22.22
FOMAML,VPG,2508,22.01
FOMAML,VPG,2509,22.12
FOMAML,VPG,2510,22.16
FOMAML,VPG,2511,22.39
FOMAML,VPG,2512,22.15
FOMAML,VPG,2513,22.24
FOMAML,VPG,2514,22.15
FOMAML,VPG,2515,22.01
FOMAML,VPG,2516,22.02
FOMAML,VPG,2517,22.29
FOMAML,VPG,2518,22.12
FOMAML,VPG,2519,22.09
FOMAML,VPG,2520,21.82
FOMAML,VPG,2521,21.6
