experiment,algo,episode,distance,time
lean_by_difficulty,VPG,7706,9.16,0
lean_by_difficulty,VPG,7707,9.16,0
lean_by_difficulty,VPG,7708,9.16,0
lean_by_difficulty,VPG,7709,9.16,0
lean_by_difficulty,VPG,7710,9.16,0
lean_by_difficulty,VPG,7711,9.16,0
lean_by_difficulty,VPG,7712,9.16,0
lean_by_difficulty,VPG,7713,9.16,0
lean_by_difficulty,VPG,7714,9.16,0
lean_by_difficulty,VPG,7715,9.16,0
lean_by_difficulty,VPG,7716,9.16,0
lean_by_difficulty,VPG,7717,9.16,0
lean_by_difficulty,VPG,7718,9.16,0
lean_by_difficulty,VPG,7719,9.16,0
lean_by_difficulty,VPG,7720,9.16,0
lean_by_difficulty,VPG,7721,9.16,0
lean_by_difficulty,VPG,7722,9.16,0
lean_by_difficulty,VPG,7723,9.16,0
lean_by_difficulty,VPG,7724,9.16,0
lean_by_difficulty,VPG,7725,9.16,0
lean_by_difficulty,VPG,7726,9.16,0
lean_by_difficulty,VPG,7727,9.16,0
lean_by_difficulty,VPG,7728,9.16,0
lean_by_difficulty,VPG,7729,9.16,0
lean_by_difficulty,VPG,7730,9.16,0
lean_by_difficulty,VPG,7731,9.16,0
lean_by_difficulty,VPG,7732,9.16,0
lean_by_difficulty,VPG,7733,9.16,0
lean_by_difficulty,VPG,7734,9.16,0
lean_by_difficulty,VPG,7735,9.16,0
lean_by_difficulty,VPG,7736,9.16,0
lean_by_difficulty,VPG,7737,9.16,0
lean_by_difficulty,VPG,7738,9.16,0
lean_by_difficulty,VPG,7739,9.16,0
lean_by_difficulty,VPG,7740,9.16,0
lean_by_difficulty,VPG,7741,9.16,0
lean_by_difficulty,VPG,7742,9.16,0
lean_by_difficulty,VPG,7743,9.16,0
lean_by_difficulty,VPG,7744,9.16,0
lean_by_difficulty,VPG,7745,9.16,0
lean_by_difficulty,VPG,7746,9.16,0
lean_by_difficulty,VPG,7747,9.16,0
lean_by_difficulty,VPG,7748,9.16,0
lean_by_difficulty,VPG,7749,9.16,0
lean_by_difficulty,VPG,7750,9.16,0
lean_by_difficulty,VPG,7751,9.16,0
lean_by_difficulty,VPG,7752,9.16,0
lean_by_difficulty,VPG,7753,9.16,0
lean_by_difficulty,VPG,7754,9.16,0
lean_by_difficulty,VPG,7755,9.16,0
lean_by_difficulty,VPG,7756,9.16,0
lean_by_difficulty,VPG,7757,9.16,0
lean_by_difficulty,VPG,7758,9.16,0
lean_by_difficulty,VPG,7759,9.16,0
lean_by_difficulty,VPG,7760,9.16,0
lean_by_difficulty,VPG,7761,9.16,0
lean_by_difficulty,VPG,7762,9.16,0
lean_by_difficulty,VPG,7763,9.16,0
lean_by_difficulty,VPG,7764,9.16,0
lean_by_difficulty,VPG,7765,9.16,0
lean_by_difficulty,VPG,7766,9.16,0
lean_by_difficulty,VPG,7767,9.16,0
lean_by_difficulty,VPG,7768,9.16,0
lean_by_difficulty,VPG,7769,9.16,0
lean_by_difficulty,VPG,7770,9.16,0
lean_by_difficulty,VPG,7771,9.16,0
lean_by_difficulty,VPG,7772,9.16,0
lean_by_difficulty,VPG,7773,9.16,0
lean_by_difficulty,VPG,7774,9.16,0
lean_by_difficulty,VPG,7775,9.16,0
lean_by_difficulty,VPG,7776,9.16,0
lean_by_difficulty,VPG,7777,9.16,0
lean_by_difficulty,VPG,7778,9.16,0
lean_by_difficulty,VPG,7779,9.16,0
lean_by_difficulty,VPG,7780,9.16,0
lean_by_difficulty,VPG,7781,9.16,0
lean_by_difficulty,VPG,7782,9.16,0
lean_by_difficulty,VPG,7783,9.16,0
lean_by_difficulty,VPG,7784,9.16,0
lean_by_difficulty,VPG,7785,9.16,0
lean_by_difficulty,VPG,7786,9.16,0
lean_by_difficulty,VPG,7787,9.16,0
lean_by_difficulty,VPG,7788,9.16,0
lean_by_difficulty,VPG,7789,9.16,0
lean_by_difficulty,VPG,7790,9.16,0
lean_by_difficulty,VPG,7791,9.16,0
lean_by_difficulty,VPG,7792,9.16,0
lean_by_difficulty,VPG,7793,9.25,0
lean_by_difficulty,VPG,7794,9.16,0
lean_by_difficulty,VPG,7795,9.16,0
lean_by_difficulty,VPG,7796,9.16,0
lean_by_difficulty,VPG,7797,9.16,0
lean_by_difficulty,VPG,7798,9.16,0
lean_by_difficulty,VPG,7799,9.16,0
lean_by_difficulty,VPG,7800,9.25,0
lean_by_difficulty,VPG,7801,9.16,0
lean_by_difficulty,VPG,7802,9.26,0
lean_by_difficulty,VPG,7803,9.16,0
lean_by_difficulty,VPG,7804,9.16,0
lean_by_difficulty,VPG,7805,9.48,0
lean_by_difficulty,VPG,7806,9.16,0
lean_by_difficulty,VPG,7807,9.16,0
lean_by_difficulty,VPG,7808,9.16,0
lean_by_difficulty,VPG,7809,9.16,0
lean_by_difficulty,VPG,7810,9.16,0
lean_by_difficulty,VPG,7811,9.16,0
lean_by_difficulty,VPG,7812,9.16,0
lean_by_difficulty,VPG,7813,9.16,0
lean_by_difficulty,VPG,7814,9.16,0
lean_by_difficulty,VPG,7815,9.25,0
lean_by_difficulty,VPG,7816,9.26,0
lean_by_difficulty,VPG,7817,9.37,0
lean_by_difficulty,VPG,7818,9.16,0
lean_by_difficulty,VPG,7819,9.25,0
lean_by_difficulty,VPG,7820,9.16,0
lean_by_difficulty,VPG,7821,9.16,0
lean_by_difficulty,VPG,7822,9.16,0
lean_by_difficulty,VPG,7823,9.25,0
lean_by_difficulty,VPG,7824,9.16,0
lean_by_difficulty,VPG,7825,9.16,0
lean_by_difficulty,VPG,7826,9.16,0
lean_by_difficulty,VPG,7827,9.16,0
lean_by_difficulty,VPG,7828,9.26,0
lean_by_difficulty,VPG,7829,9.26,0
lean_by_difficulty,VPG,7830,9.26,0
lean_by_difficulty,VPG,7831,9.16,0
lean_by_difficulty,VPG,7832,9.16,0
lean_by_difficulty,VPG,7833,9.16,0
lean_by_difficulty,VPG,7834,9.16,0
lean_by_difficulty,VPG,7835,9.16,0
lean_by_difficulty,VPG,7836,9.16,0
lean_by_difficulty,VPG,7837,9.16,0
lean_by_difficulty,VPG,7838,9.16,0
lean_by_difficulty,VPG,7839,9.16,0
lean_by_difficulty,VPG,7840,9.16,0
lean_by_difficulty,VPG,7841,9.16,0
lean_by_difficulty,VPG,7842,9.16,0
lean_by_difficulty,VPG,7843,9.16,0
lean_by_difficulty,VPG,7844,9.16,0
lean_by_difficulty,VPG,7845,9.16,0
lean_by_difficulty,VPG,7846,9.16,0
lean_by_difficulty,VPG,7847,9.25,0
lean_by_difficulty,VPG,7848,9.16,0
lean_by_difficulty,VPG,7849,9.16,0
lean_by_difficulty,VPG,7850,9.16,0
lean_by_difficulty,VPG,7851,9.16,0
lean_by_difficulty,VPG,7852,9.16,0
lean_by_difficulty,VPG,7853,9.26,0
lean_by_difficulty,VPG,7854,9.16,0
lean_by_difficulty,VPG,7855,9.26,0
lean_by_difficulty,VPG,7856,9.25,0
lean_by_difficulty,VPG,7857,9.25,0
lean_by_difficulty,VPG,7858,9.16,0
lean_by_difficulty,VPG,7859,9.16,0
lean_by_difficulty,VPG,7860,9.16,0
lean_by_difficulty,VPG,7861,9.16,0
lean_by_difficulty,VPG,7862,9.16,0
lean_by_difficulty,VPG,7863,9.16,0
lean_by_difficulty,VPG,7864,9.16,0
lean_by_difficulty,VPG,7865,9.16,0
lean_by_difficulty,VPG,7866,9.16,0
lean_by_difficulty,VPG,7867,9.16,0
lean_by_difficulty,VPG,7868,9.16,0
lean_by_difficulty,VPG,7869,9.16,0
lean_by_difficulty,VPG,7870,9.16,0
lean_by_difficulty,VPG,7871,9.16,0
lean_by_difficulty,VPG,7872,9.16,0
lean_by_difficulty,VPG,7873,9.16,0
lean_by_difficulty,VPG,7874,9.25,0
lean_by_difficulty,VPG,7875,9.16,0
lean_by_difficulty,VPG,7876,9.16,0
lean_by_difficulty,VPG,7877,9.16,0
lean_by_difficulty,VPG,7878,9.16,0
lean_by_difficulty,VPG,7879,9.16,0
lean_by_difficulty,VPG,7880,9.26,0
lean_by_difficulty,VPG,7881,9.16,0
lean_by_difficulty,VPG,7882,9.16,0
lean_by_difficulty,VPG,7883,9.16,0
lean_by_difficulty,VPG,7884,9.16,0
lean_by_difficulty,VPG,7885,9.16,0
lean_by_difficulty,VPG,7886,9.16,0
lean_by_difficulty,VPG,7887,9.16,0
lean_by_difficulty,VPG,7888,9.16,0
lean_by_difficulty,VPG,7889,9.16,0
lean_by_difficulty,VPG,7890,9.16,0
lean_by_difficulty,VPG,7891,9.16,0
lean_by_difficulty,VPG,7892,9.16,0
lean_by_difficulty,VPG,7893,9.16,0
lean_by_difficulty,VPG,7894,9.16,0
lean_by_difficulty,VPG,7895,9.16,0
lean_by_difficulty,VPG,7896,9.16,0
lean_by_difficulty,VPG,7897,9.16,0
lean_by_difficulty,VPG,7898,9.16,0
lean_by_difficulty,VPG,7899,9.16,0
lean_by_difficulty,VPG,7900,9.16,0
lean_by_difficulty,VPG,7901,9.26,0
lean_by_difficulty,VPG,7902,9.16,0
lean_by_difficulty,VPG,7903,9.16,0
lean_by_difficulty,VPG,7904,9.16,0
lean_by_difficulty,VPG,7905,9.16,0
lean_by_difficulty,VPG,7906,9.16,0
lean_by_difficulty,VPG,7907,9.16,0
lean_by_difficulty,VPG,7908,9.25,0
lean_by_difficulty,VPG,7909,9.16,0
lean_by_difficulty,VPG,7910,9.16,0
lean_by_difficulty,VPG,7911,9.26,0
lean_by_difficulty,VPG,7912,9.16,0
lean_by_difficulty,VPG,7913,9.16,0
lean_by_difficulty,VPG,7914,9.16,0
lean_by_difficulty,VPG,7915,9.16,0
lean_by_difficulty,VPG,7916,9.16,0
lean_by_difficulty,VPG,7917,9.26,0
lean_by_difficulty,VPG,7918,9.16,0
lean_by_difficulty,VPG,7919,9.16,0
lean_by_difficulty,VPG,7920,9.16,0
lean_by_difficulty,VPG,7921,9.16,0
lean_by_difficulty,VPG,7922,9.16,0
lean_by_difficulty,VPG,7923,9.16,0
lean_by_difficulty,VPG,7924,9.16,0
lean_by_difficulty,VPG,7925,9.16,0
lean_by_difficulty,VPG,7926,9.16,0
lean_by_difficulty,VPG,7927,9.16,0
lean_by_difficulty,VPG,7928,9.16,0
lean_by_difficulty,VPG,7929,9.16,0
lean_by_difficulty,VPG,7930,9.16,0
lean_by_difficulty,VPG,7931,9.16,0
lean_by_difficulty,VPG,7932,9.16,0
lean_by_difficulty,VPG,7933,9.16,0
lean_by_difficulty,VPG,7934,9.16,0
lean_by_difficulty,VPG,7935,9.16,0
lean_by_difficulty,VPG,7936,9.16,0
lean_by_difficulty,VPG,7937,9.16,0
lean_by_difficulty,VPG,7938,9.16,0
lean_by_difficulty,VPG,7939,9.16,0
lean_by_difficulty,VPG,7940,9.16,0
lean_by_difficulty,VPG,7941,9.16,0
lean_by_difficulty,VPG,7942,9.16,0
lean_by_difficulty,VPG,7943,9.16,0
lean_by_difficulty,VPG,7944,9.16,0
lean_by_difficulty,VPG,7945,9.16,0
lean_by_difficulty,VPG,7946,9.16,0
lean_by_difficulty,VPG,7947,9.16,0
lean_by_difficulty,VPG,7948,9.16,0
lean_by_difficulty,VPG,7949,9.16,0
lean_by_difficulty,VPG,7950,9.16,0
lean_by_difficulty,VPG,7951,9.16,0
lean_by_difficulty,VPG,7952,9.16,0
lean_by_difficulty,VPG,7953,9.16,0
lean_by_difficulty,VPG,7954,9.16,0
lean_by_difficulty,VPG,7955,9.16,0
lean_by_difficulty,VPG,7956,9.16,0
lean_by_difficulty,VPG,7957,9.16,0
lean_by_difficulty,VPG,7958,9.16,0
lean_by_difficulty,VPG,7959,9.16,0
lean_by_difficulty,VPG,7960,9.16,0
lean_by_difficulty,VPG,7961,9.25,0
lean_by_difficulty,VPG,7962,9.16,0
lean_by_difficulty,VPG,7963,9.16,0
lean_by_difficulty,VPG,7964,9.16,0
lean_by_difficulty,VPG,7965,9.16,0
lean_by_difficulty,VPG,7966,9.16,0
lean_by_difficulty,VPG,7967,9.16,0
lean_by_difficulty,VPG,7968,9.16,0
lean_by_difficulty,VPG,7969,9.16,0
lean_by_difficulty,VPG,7970,9.16,0
lean_by_difficulty,VPG,7971,9.16,0
lean_by_difficulty,VPG,7972,9.16,0
lean_by_difficulty,VPG,7973,9.16,0
lean_by_difficulty,VPG,7974,9.16,0
lean_by_difficulty,VPG,7975,9.16,0
lean_by_difficulty,VPG,7976,9.16,0
lean_by_difficulty,VPG,7977,9.16,0
lean_by_difficulty,VPG,7978,9.16,0
lean_by_difficulty,VPG,7979,9.16,0
lean_by_difficulty,VPG,7980,9.16,0
lean_by_difficulty,VPG,7981,9.16,0
lean_by_difficulty,VPG,7982,9.16,0
lean_by_difficulty,VPG,7983,9.16,0
lean_by_difficulty,VPG,7984,9.16,0
lean_by_difficulty,VPG,7985,9.16,0
lean_by_difficulty,VPG,7986,9.16,0
lean_by_difficulty,VPG,7987,9.16,0
lean_by_difficulty,VPG,7988,9.16,0
lean_by_difficulty,VPG,7989,9.16,0
lean_by_difficulty,VPG,7990,9.16,0
lean_by_difficulty,VPG,7991,9.16,0
lean_by_difficulty,VPG,7992,9.16,0
lean_by_difficulty,VPG,7993,9.16,0
lean_by_difficulty,VPG,7994,9.16,0
lean_by_difficulty,VPG,7995,9.16,0
lean_by_difficulty,VPG,7996,9.16,0
lean_by_difficulty,VPG,7997,9.16,0
lean_by_difficulty,VPG,7998,9.16,0
lean_by_difficulty,VPG,7999,9.16,0
lean_by_difficulty,VPG,8000,9.16,0
lean_by_difficulty,VPG,8001,9.16,0
lean_by_difficulty,VPG,8002,9.16,0
lean_by_difficulty,VPG,8003,9.16,0
lean_by_difficulty,VPG,8004,9.16,0
lean_by_difficulty,VPG,8005,9.16,0
lean_by_difficulty,VPG,8006,9.16,0
lean_by_difficulty,VPG,8007,9.16,0
lean_by_difficulty,VPG,8008,9.16,0
lean_by_difficulty,VPG,8009,9.16,0
lean_by_difficulty,VPG,8010,9.16,0
lean_by_difficulty,VPG,8011,9.16,0
lean_by_difficulty,VPG,8012,9.16,0
lean_by_difficulty,VPG,8013,9.16,0
lean_by_difficulty,VPG,8014,9.16,0
lean_by_difficulty,VPG,8015,9.16,0
lean_by_difficulty,VPG,8016,9.16,0
lean_by_difficulty,VPG,8017,9.16,0
lean_by_difficulty,VPG,8018,9.16,0
lean_by_difficulty,VPG,8019,9.16,0
lean_by_difficulty,VPG,8020,9.16,0
lean_by_difficulty,VPG,8021,9.16,0
lean_by_difficulty,VPG,8022,9.16,0
lean_by_difficulty,VPG,8023,9.16,0
lean_by_difficulty,VPG,8024,9.16,0
lean_by_difficulty,VPG,8025,9.16,0
lean_by_difficulty,VPG,8026,9.16,0
lean_by_difficulty,VPG,8027,9.16,0
lean_by_difficulty,VPG,8028,9.16,0
lean_by_difficulty,VPG,8029,9.16,0
lean_by_difficulty,VPG,8030,9.16,0
lean_by_difficulty,VPG,8031,9.16,0
lean_by_difficulty,VPG,8032,9.16,0
lean_by_difficulty,VPG,8033,9.16,0
lean_by_difficulty,VPG,8034,9.16,0
lean_by_difficulty,VPG,8035,9.16,0
lean_by_difficulty,VPG,8036,9.16,0
lean_by_difficulty,VPG,8037,9.16,0
lean_by_difficulty,VPG,8038,9.16,0
lean_by_difficulty,VPG,8039,9.16,0
lean_by_difficulty,VPG,8040,9.16,0
lean_by_difficulty,VPG,8041,9.16,0
lean_by_difficulty,VPG,8042,9.16,0
lean_by_difficulty,VPG,8043,9.16,0
lean_by_difficulty,VPG,8044,9.16,0
lean_by_difficulty,VPG,8045,9.16,0
lean_by_difficulty,VPG,8046,9.16,0
lean_by_difficulty,VPG,8047,9.16,0
lean_by_difficulty,VPG,8048,9.16,0
lean_by_difficulty,VPG,8049,9.16,0
lean_by_difficulty,VPG,8050,9.16,0
lean_by_difficulty,VPG,8051,9.16,0
lean_by_difficulty,VPG,8052,9.16,0
lean_by_difficulty,VPG,8053,9.16,0
lean_by_difficulty,VPG,8054,9.16,0
lean_by_difficulty,VPG,8055,9.16,0
lean_by_difficulty,VPG,8056,9.16,0
lean_by_difficulty,VPG,8057,9.16,0
lean_by_difficulty,VPG,8058,9.16,0
lean_by_difficulty,VPG,8059,9.16,0
lean_by_difficulty,VPG,8060,9.16,0
lean_by_difficulty,VPG,8061,9.16,0
lean_by_difficulty,VPG,8062,9.16,0
lean_by_difficulty,VPG,8063,9.16,0
lean_by_difficulty,VPG,8064,9.16,0
lean_by_difficulty,VPG,8065,9.16,0
lean_by_difficulty,VPG,8066,9.16,0
lean_by_difficulty,VPG,8067,9.16,0
lean_by_difficulty,VPG,8068,9.16,0
lean_by_difficulty,VPG,8069,9.16,0
lean_by_difficulty,VPG,8070,9.16,0
lean_by_difficulty,VPG,8071,9.16,0
lean_by_difficulty,VPG,8072,9.16,0
lean_by_difficulty,VPG,8073,9.16,0
lean_by_difficulty,VPG,8074,9.16,0
lean_by_difficulty,VPG,8075,9.16,0
lean_by_difficulty,VPG,8076,9.16,0
lean_by_difficulty,VPG,8077,9.16,0
lean_by_difficulty,VPG,8078,9.16,0
lean_by_difficulty,VPG,8079,9.16,0
lean_by_difficulty,VPG,8080,9.16,0
lean_by_difficulty,VPG,8081,9.16,0
lean_by_difficulty,VPG,8082,9.16,0
lean_by_difficulty,VPG,8083,9.16,0
lean_by_difficulty,VPG,8084,9.16,0
lean_by_difficulty,VPG,8085,9.16,0
lean_by_difficulty,VPG,8086,9.16,0
lean_by_difficulty,VPG,8087,9.16,0
lean_by_difficulty,VPG,8088,9.16,0
lean_by_difficulty,VPG,8089,9.16,0
lean_by_difficulty,VPG,8090,9.16,0
lean_by_difficulty,VPG,8091,9.16,0
lean_by_difficulty,VPG,8092,9.16,0
lean_by_difficulty,VPG,8093,9.16,0
lean_by_difficulty,VPG,8094,9.16,0
lean_by_difficulty,VPG,8095,9.16,0
lean_by_difficulty,VPG,8096,9.16,0
lean_by_difficulty,VPG,8097,9.16,0
lean_by_difficulty,VPG,8098,9.16,0
lean_by_difficulty,VPG,8099,9.16,0
lean_by_difficulty,VPG,8100,9.16,0
lean_by_difficulty,VPG,8101,9.16,0
lean_by_difficulty,VPG,8102,9.16,0
lean_by_difficulty,VPG,8103,9.16,0
lean_by_difficulty,VPG,8104,9.16,0
lean_by_difficulty,VPG,8105,9.16,0
lean_by_difficulty,VPG,8106,9.16,0
lean_by_difficulty,VPG,8107,9.16,0
lean_by_difficulty,VPG,8108,9.16,0
lean_by_difficulty,VPG,8109,9.16,0
lean_by_difficulty,VPG,8110,9.16,0
lean_by_difficulty,VPG,8111,9.16,0
lean_by_difficulty,VPG,8112,9.16,0
lean_by_difficulty,VPG,8113,9.16,0
lean_by_difficulty,VPG,8114,9.16,0
lean_by_difficulty,VPG,8115,9.16,0
lean_by_difficulty,VPG,8116,9.16,0
lean_by_difficulty,VPG,8117,9.16,0
lean_by_difficulty,VPG,8118,9.16,0
lean_by_difficulty,VPG,8119,9.16,0
lean_by_difficulty,VPG,8120,9.16,0
lean_by_difficulty,VPG,8121,9.16,0
lean_by_difficulty,VPG,8122,9.16,0
lean_by_difficulty,VPG,8123,9.16,0
lean_by_difficulty,VPG,8124,9.16,0
lean_by_difficulty,VPG,8125,9.16,0
lean_by_difficulty,VPG,8126,9.16,0
lean_by_difficulty,VPG,8127,9.16,0
lean_by_difficulty,VPG,8128,9.16,0
lean_by_difficulty,VPG,8129,9.16,0
lean_by_difficulty,VPG,8130,9.16,0
lean_by_difficulty,VPG,8131,9.16,0
lean_by_difficulty,VPG,8132,9.16,0
lean_by_difficulty,VPG,8133,9.16,0
lean_by_difficulty,VPG,8134,9.16,0
lean_by_difficulty,VPG,8135,9.16,0
lean_by_difficulty,VPG,8136,9.16,0
lean_by_difficulty,VPG,8137,9.16,0
lean_by_difficulty,VPG,8138,9.16,0
lean_by_difficulty,VPG,8139,9.16,0
lean_by_difficulty,VPG,8140,9.16,0
lean_by_difficulty,VPG,8141,9.16,0
lean_by_difficulty,VPG,8142,9.16,0
lean_by_difficulty,VPG,8143,9.16,0
lean_by_difficulty,VPG,8144,9.16,0
lean_by_difficulty,VPG,8145,9.16,0
lean_by_difficulty,VPG,8146,9.16,0
lean_by_difficulty,VPG,8147,9.16,0
lean_by_difficulty,VPG,8148,9.16,0
lean_by_difficulty,VPG,8149,9.16,0
lean_by_difficulty,VPG,8150,9.16,0
lean_by_difficulty,VPG,8151,9.16,0
lean_by_difficulty,VPG,8152,9.16,0
lean_by_difficulty,VPG,8153,9.16,0
lean_by_difficulty,VPG,8154,9.16,0
lean_by_difficulty,VPG,8155,9.16,0
lean_by_difficulty,VPG,8156,9.16,0
lean_by_difficulty,VPG,8157,9.16,0
lean_by_difficulty,VPG,8158,9.16,0
lean_by_difficulty,VPG,8159,9.16,0
lean_by_difficulty,VPG,8160,9.16,0
lean_by_difficulty,VPG,8161,9.16,0
lean_by_difficulty,VPG,8162,9.16,0
lean_by_difficulty,VPG,8163,9.16,0
lean_by_difficulty,VPG,8164,9.16,0
lean_by_difficulty,VPG,8165,9.16,0
lean_by_difficulty,VPG,8166,9.16,0
lean_by_difficulty,VPG,8167,9.25,0
lean_by_difficulty,VPG,8168,9.25,0
lean_by_difficulty,VPG,8169,9.16,0
lean_by_difficulty,VPG,8170,9.16,0
lean_by_difficulty,VPG,8171,9.16,0
lean_by_difficulty,VPG,8172,9.16,0
lean_by_difficulty,VPG,8173,9.16,0
lean_by_difficulty,VPG,8174,9.16,0
lean_by_difficulty,VPG,8175,9.16,0
lean_by_difficulty,VPG,8176,9.16,0
lean_by_difficulty,VPG,8177,9.16,0
lean_by_difficulty,VPG,8178,9.16,0
lean_by_difficulty,VPG,8179,9.16,0
lean_by_difficulty,VPG,8180,9.16,0
lean_by_difficulty,VPG,8181,9.16,0
lean_by_difficulty,VPG,8182,9.16,0
lean_by_difficulty,VPG,8183,9.16,0
lean_by_difficulty,VPG,8184,9.16,0
lean_by_difficulty,VPG,8185,9.16,0
lean_by_difficulty,VPG,8186,9.16,0
lean_by_difficulty,VPG,8187,9.16,0
lean_by_difficulty,VPG,8188,9.16,0
lean_by_difficulty,VPG,8189,9.16,0
lean_by_difficulty,VPG,8190,9.16,0
lean_by_difficulty,VPG,8191,9.16,0
lean_by_difficulty,VPG,8192,9.16,0
lean_by_difficulty,VPG,8193,9.16,0
lean_by_difficulty,VPG,8194,9.16,0
lean_by_difficulty,VPG,8195,9.16,0
lean_by_difficulty,VPG,8196,9.16,0
lean_by_difficulty,VPG,8197,9.16,0
lean_by_difficulty,VPG,8198,9.16,0
lean_by_difficulty,VPG,8199,9.16,0
lean_by_difficulty,VPG,8200,9.16,0
lean_by_difficulty,VPG,8201,9.16,0
lean_by_difficulty,VPG,8202,9.16,0
lean_by_difficulty,VPG,8203,9.16,0
lean_by_difficulty,VPG,8204,9.16,0
lean_by_difficulty,VPG,8205,9.16,0
lean_by_difficulty,VPG,8206,9.16,0
lean_by_difficulty,VPG,8207,9.16,0
lean_by_difficulty,VPG,8208,9.16,0
lean_by_difficulty,VPG,8209,9.16,0
lean_by_difficulty,VPG,8210,9.16,0
lean_by_difficulty,VPG,8211,9.16,0
lean_by_difficulty,VPG,8212,9.16,0
lean_by_difficulty,VPG,8213,9.16,0
lean_by_difficulty,VPG,8214,9.16,0
lean_by_difficulty,VPG,8215,9.16,0
lean_by_difficulty,VPG,8216,9.16,0
lean_by_difficulty,VPG,8217,9.16,0
lean_by_difficulty,VPG,8218,9.16,0
lean_by_difficulty,VPG,8219,9.16,0
lean_by_difficulty,VPG,8220,9.16,0
lean_by_difficulty,VPG,8221,9.16,0
lean_by_difficulty,VPG,8222,9.16,0
lean_by_difficulty,VPG,8223,9.16,0
lean_by_difficulty,VPG,8224,9.16,0
lean_by_difficulty,VPG,8225,9.16,0
lean_by_difficulty,VPG,8226,9.16,0
lean_by_difficulty,VPG,8227,9.16,0
lean_by_difficulty,VPG,8228,9.16,0
lean_by_difficulty,VPG,8229,9.16,0
lean_by_difficulty,VPG,8230,9.16,0
lean_by_difficulty,VPG,8231,9.16,0
lean_by_difficulty,VPG,8232,9.16,0
lean_by_difficulty,VPG,8233,9.16,0
lean_by_difficulty,VPG,8234,9.16,0
lean_by_difficulty,VPG,8235,9.16,0
lean_by_difficulty,VPG,8236,9.16,0
lean_by_difficulty,VPG,8237,9.16,0
lean_by_difficulty,VPG,8238,9.16,0
lean_by_difficulty,VPG,8239,9.16,0
lean_by_difficulty,VPG,8240,9.16,0
lean_by_difficulty,VPG,8241,9.16,0
lean_by_difficulty,VPG,8242,9.16,0
lean_by_difficulty,VPG,8243,9.16,0
lean_by_difficulty,VPG,8244,9.16,0
lean_by_difficulty,VPG,8245,9.16,0
lean_by_difficulty,VPG,8246,9.16,0
lean_by_difficulty,VPG,8247,9.16,0
lean_by_difficulty,VPG,8248,9.16,0
lean_by_difficulty,VPG,8249,9.16,0
lean_by_difficulty,VPG,8250,9.16,0
lean_by_difficulty,VPG,8251,9.16,0
lean_by_difficulty,VPG,8252,9.16,0
lean_by_difficulty,VPG,8253,9.16,0
lean_by_difficulty,VPG,8254,9.16,0
lean_by_difficulty,VPG,8255,9.16,0
lean_by_difficulty,VPG,8256,9.16,0
lean_by_difficulty,VPG,8257,9.16,0
lean_by_difficulty,VPG,8258,9.16,0
lean_by_difficulty,VPG,8259,9.16,0
lean_by_difficulty,VPG,8260,9.16,0
lean_by_difficulty,VPG,8261,9.16,0
lean_by_difficulty,VPG,8262,9.16,0
lean_by_difficulty,VPG,8263,9.16,0
lean_by_difficulty,VPG,8264,9.16,0
lean_by_difficulty,VPG,8265,9.16,0
lean_by_difficulty,VPG,8266,9.16,0
lean_by_difficulty,VPG,8267,9.16,0
lean_by_difficulty,VPG,8268,9.16,0
lean_by_difficulty,VPG,8269,9.16,0
lean_by_difficulty,VPG,8270,9.16,0
lean_by_difficulty,VPG,8271,9.16,0
lean_by_difficulty,VPG,8272,9.16,0
lean_by_difficulty,VPG,8273,9.16,0
lean_by_difficulty,VPG,8274,9.16,0
lean_by_difficulty,VPG,8275,9.16,0
lean_by_difficulty,VPG,8276,9.16,0
lean_by_difficulty,VPG,8277,9.16,0
lean_by_difficulty,VPG,8278,9.16,0
lean_by_difficulty,VPG,8279,9.16,0
lean_by_difficulty,VPG,8280,9.16,0
lean_by_difficulty,VPG,8281,9.16,0
lean_by_difficulty,VPG,8282,9.16,0
lean_by_difficulty,VPG,8283,9.16,0
lean_by_difficulty,VPG,8284,9.16,0
lean_by_difficulty,VPG,8285,9.16,0
lean_by_difficulty,VPG,8286,9.16,0
lean_by_difficulty,VPG,8287,9.16,0
lean_by_difficulty,VPG,8288,9.16,0
lean_by_difficulty,VPG,8289,9.16,0
lean_by_difficulty,VPG,8290,9.16,0
lean_by_difficulty,VPG,8291,9.16,0
lean_by_difficulty,VPG,8292,9.16,0
lean_by_difficulty,VPG,8293,9.16,0
lean_by_difficulty,VPG,8294,9.16,0
lean_by_difficulty,VPG,8295,9.16,0
lean_by_difficulty,VPG,8296,9.16,0
lean_by_difficulty,VPG,8297,9.16,0
lean_by_difficulty,VPG,8298,9.16,0
lean_by_difficulty,VPG,8299,9.16,0
lean_by_difficulty,VPG,8300,9.16,0
lean_by_difficulty,VPG,8301,9.16,0
lean_by_difficulty,VPG,8302,9.16,0
lean_by_difficulty,VPG,8303,9.16,0
lean_by_difficulty,VPG,8304,9.16,0
lean_by_difficulty,VPG,8305,9.16,0
lean_by_difficulty,VPG,8306,9.16,0
lean_by_difficulty,VPG,8307,9.16,0
lean_by_difficulty,VPG,8308,9.16,0
lean_by_difficulty,VPG,8309,9.16,0
lean_by_difficulty,VPG,8310,9.16,0
lean_by_difficulty,VPG,8311,9.16,0
lean_by_difficulty,VPG,8312,9.16,0
lean_by_difficulty,VPG,8313,9.16,0
