experiment,algo,episode,distance
Medium_See_goal,VPG,2093,18.55
Medium_See_goal,VPG,2094,18.72
Medium_See_goal,VPG,2095,20.11
Medium_See_goal,VPG,2096,22.6
Medium_See_goal,VPG,2097,21.79
Medium_See_goal,VPG,2098,23.12
Medium_See_goal,VPG,2099,24.17
Medium_See_goal,VPG,2100,23.82
Medium_See_goal,VPG,2101,24.29
Medium_See_goal,VPG,2102,25.53
Medium_See_goal,VPG,2103,18.59
Medium_See_goal,VPG,2104,18.7
Medium_See_goal,VPG,2105,16.15
Medium_See_goal,VPG,2106,16.64
Medium_See_goal,VPG,2107,14.14
Medium_See_goal,VPG,2108,13.54
Medium_See_goal,VPG,2109,11.86
Medium_See_goal,VPG,2110,12.21
Medium_See_goal,VPG,2111,11.09
Medium_See_goal,VPG,2112,10.73
Medium_See_goal,VPG,2113,10.32
Medium_See_goal,VPG,2114,10.1
Medium_See_goal,VPG,2115,10.43
Medium_See_goal,VPG,2116,10.19
Medium_See_goal,VPG,2117,10.58
Medium_See_goal,VPG,2118,10.6
Medium_See_goal,VPG,2119,10.94
Medium_See_goal,VPG,2120,11.02
Medium_See_goal,VPG,2121,10.78
Medium_See_goal,VPG,2122,10.73
Medium_See_goal,VPG,2123,10.59
Medium_See_goal,VPG,2124,10.64
Medium_See_goal,VPG,2125,11.08
Medium_See_goal,VPG,2126,10.63
Medium_See_goal,VPG,2127,11.36
Medium_See_goal,VPG,2128,11.41
Medium_See_goal,VPG,2129,10.77
Medium_See_goal,VPG,2130,10.77
Medium_See_goal,VPG,2131,11.17
Medium_See_goal,VPG,2132,10.62
Medium_See_goal,VPG,2133,11.0
Medium_See_goal,VPG,2134,10.78
Medium_See_goal,VPG,2135,10.55
Medium_See_goal,VPG,2136,10.22
Medium_See_goal,VPG,2137,10.23
Medium_See_goal,VPG,2138,10.23
Medium_See_goal,VPG,2139,10.29
Medium_See_goal,VPG,2140,9.84
Medium_See_goal,VPG,2141,9.89
Medium_See_goal,VPG,2142,10.89
Medium_See_goal,VPG,2143,9.68
Medium_See_goal,VPG,2144,10.19
Medium_See_goal,VPG,2145,9.96
Medium_See_goal,VPG,2146,10.32
Medium_See_goal,VPG,2147,10.56
Medium_See_goal,VPG,2148,10.42
Medium_See_goal,VPG,2149,10.18
Medium_See_goal,VPG,2150,9.99
Medium_See_goal,VPG,2151,10.9
Medium_See_goal,VPG,2152,10.79
Medium_See_goal,VPG,2153,10.0
Medium_See_goal,VPG,2154,10.01
Medium_See_goal,VPG,2155,10.68
Medium_See_goal,VPG,2156,9.91
Medium_See_goal,VPG,2157,9.94
Medium_See_goal,VPG,2158,10.19
Medium_See_goal,VPG,2159,11.13
Medium_See_goal,VPG,2160,10.52
Medium_See_goal,VPG,2161,10.15
Medium_See_goal,VPG,2162,10.13
Medium_See_goal,VPG,2163,9.9
Medium_See_goal,VPG,2164,9.7
Medium_See_goal,VPG,2165,9.74
Medium_See_goal,VPG,2166,9.95
Medium_See_goal,VPG,2167,9.76
Medium_See_goal,VPG,2168,9.82
Medium_See_goal,VPG,2169,10.47
Medium_See_goal,VPG,2170,9.91
Medium_See_goal,VPG,2171,9.62
Medium_See_goal,VPG,2172,9.81
Medium_See_goal,VPG,2173,10.11
Medium_See_goal,VPG,2174,10.53
Medium_See_goal,VPG,2175,10.85
Medium_See_goal,VPG,2176,10.79
Medium_See_goal,VPG,2177,10.5
Medium_See_goal,VPG,2178,10.67
Medium_See_goal,VPG,2179,10.67
Medium_See_goal,VPG,2180,10.91
Medium_See_goal,VPG,2181,10.36
Medium_See_goal,VPG,2182,10.48
Medium_See_goal,VPG,2183,10.28
Medium_See_goal,VPG,2184,10.34
Medium_See_goal,VPG,2185,10.69
Medium_See_goal,VPG,2186,10.66
Medium_See_goal,VPG,2187,10.77
Medium_See_goal,VPG,2188,10.32
Medium_See_goal,VPG,2189,10.46
Medium_See_goal,VPG,2190,10.88
Medium_See_goal,VPG,2191,11.33
Medium_See_goal,VPG,2192,10.28
Medium_See_goal,VPG,2193,10.36
Medium_See_goal,VPG,2194,10.11
Medium_See_goal,VPG,2195,10.24
Medium_See_goal,VPG,2196,10.43
Medium_See_goal,VPG,2197,13.67
Medium_See_goal,VPG,2198,10.19
Medium_See_goal,VPG,2199,10.55
Medium_See_goal,VPG,2200,10.43
Medium_See_goal,VPG,2201,10.39
Medium_See_goal,VPG,2202,10.11
Medium_See_goal,VPG,2203,10.23
Medium_See_goal,VPG,2204,10.19
Medium_See_goal,VPG,2205,10.22
Medium_See_goal,VPG,2206,10.29
Medium_See_goal,VPG,2207,10.89
Medium_See_goal,VPG,2208,10.54
Medium_See_goal,VPG,2209,10.58
Medium_See_goal,VPG,2210,10.63
Medium_See_goal,VPG,2211,10.34
Medium_See_goal,VPG,2212,10.94
Medium_See_goal,VPG,2213,10.81
Medium_See_goal,VPG,2214,10.39
Medium_See_goal,VPG,2215,10.37
Medium_See_goal,VPG,2216,10.73
Medium_See_goal,VPG,2217,10.35
Medium_See_goal,VPG,2218,10.15
Medium_See_goal,VPG,2219,10.23
Medium_See_goal,VPG,2220,9.88
Medium_See_goal,VPG,2221,10.17
Medium_See_goal,VPG,2222,9.99
Medium_See_goal,VPG,2223,10.06
Medium_See_goal,VPG,2224,9.77
Medium_See_goal,VPG,2225,9.68
Medium_See_goal,VPG,2226,9.76
Medium_See_goal,VPG,2227,9.87
Medium_See_goal,VPG,2228,9.96
Medium_See_goal,VPG,2229,9.82
Medium_See_goal,VPG,2230,9.69
Medium_See_goal,VPG,2231,10.05
Medium_See_goal,VPG,2232,10.18
Medium_See_goal,VPG,2233,9.73
Medium_See_goal,VPG,2234,9.67
Medium_See_goal,VPG,2235,10.02
Medium_See_goal,VPG,2236,9.83
Medium_See_goal,VPG,2237,9.63
Medium_See_goal,VPG,2238,10.29
Medium_See_goal,VPG,2239,10.41
Medium_See_goal,VPG,2240,10.18
Medium_See_goal,VPG,2241,9.64
Medium_See_goal,VPG,2242,9.79
Medium_See_goal,VPG,2243,10.27
Medium_See_goal,VPG,2244,9.83
Medium_See_goal,VPG,2245,10.51
Medium_See_goal,VPG,2246,11.29
Medium_See_goal,VPG,2247,10.41
Medium_See_goal,VPG,2248,12.15
Medium_See_goal,VPG,2249,9.92
Medium_See_goal,VPG,2250,10.07
Medium_See_goal,VPG,2251,9.93
Medium_See_goal,VPG,2252,10.46
Medium_See_goal,VPG,2253,11.02
Medium_See_goal,VPG,2254,11.11
Medium_See_goal,VPG,2255,10.05
Medium_See_goal,VPG,2256,10.88
Medium_See_goal,VPG,2257,10.06
Medium_See_goal,VPG,2258,11.33
Medium_See_goal,VPG,2259,10.07
Medium_See_goal,VPG,2260,9.73
Medium_See_goal,VPG,2261,10.27
Medium_See_goal,VPG,2262,10.58
Medium_See_goal,VPG,2263,10.59
Medium_See_goal,VPG,2264,10.2
Medium_See_goal,VPG,2265,10.4
Medium_See_goal,VPG,2266,9.75
Medium_See_goal,VPG,2267,10.12
Medium_See_goal,VPG,2268,10.21
Medium_See_goal,VPG,2269,9.84
Medium_See_goal,VPG,2270,10.26
Medium_See_goal,VPG,2271,10.23
Medium_See_goal,VPG,2272,9.91
Medium_See_goal,VPG,2273,10.0
Medium_See_goal,VPG,2274,11.01
Medium_See_goal,VPG,2275,10.13
Medium_See_goal,VPG,2276,10.63
Medium_See_goal,VPG,2277,11.22
Medium_See_goal,VPG,2278,10.11
Medium_See_goal,VPG,2279,9.95
Medium_See_goal,VPG,2280,10.53
Medium_See_goal,VPG,2281,11.46
Medium_See_goal,VPG,2282,10.44
Medium_See_goal,VPG,2283,9.8
Medium_See_goal,VPG,2284,10.36
Medium_See_goal,VPG,2285,10.36
Medium_See_goal,VPG,2286,10.25
Medium_See_goal,VPG,2287,10.72
Medium_See_goal,VPG,2288,10.28
Medium_See_goal,VPG,2289,11.33
Medium_See_goal,VPG,2290,11.18
Medium_See_goal,VPG,2291,9.98
Medium_See_goal,VPG,2292,10.35
Medium_See_goal,VPG,2293,10.07
Medium_See_goal,VPG,2294,10.01
Medium_See_goal,VPG,2295,10.08
Medium_See_goal,VPG,2296,10.12
Medium_See_goal,VPG,2297,10.17
Medium_See_goal,VPG,2298,11.61
Medium_See_goal,VPG,2299,10.17
Medium_See_goal,VPG,2300,10.17
Medium_See_goal,VPG,2301,10.16
Medium_See_goal,VPG,2302,11.45
Medium_See_goal,VPG,2303,11.11
Medium_See_goal,VPG,2304,11.05
Medium_See_goal,VPG,2305,10.36
Medium_See_goal,VPG,2306,10.23
Medium_See_goal,VPG,2307,10.11
Medium_See_goal,VPG,2308,11.46
Medium_See_goal,VPG,2309,10.79
Medium_See_goal,VPG,2310,10.58
Medium_See_goal,VPG,2311,10.75
Medium_See_goal,VPG,2312,11.54
Medium_See_goal,VPG,2313,11.52
Medium_See_goal,VPG,2314,10.21
Medium_See_goal,VPG,2315,10.88
Medium_See_goal,VPG,2316,10.72
Medium_See_goal,VPG,2317,9.71
Medium_See_goal,VPG,2318,10.27
Medium_See_goal,VPG,2319,9.94
Medium_See_goal,VPG,2320,10.35
Medium_See_goal,VPG,2321,10.69
Medium_See_goal,VPG,2322,10.13
Medium_See_goal,VPG,2323,10.04
Medium_See_goal,VPG,2324,10.2
Medium_See_goal,VPG,2325,10.08
Medium_See_goal,VPG,2326,10.58
Medium_See_goal,VPG,2327,10.99
Medium_See_goal,VPG,2328,10.13
Medium_See_goal,VPG,2329,10.0
Medium_See_goal,VPG,2330,10.25
Medium_See_goal,VPG,2331,10.76
Medium_See_goal,VPG,2332,10.05
Medium_See_goal,VPG,2333,10.29
Medium_See_goal,VPG,2334,10.0
Medium_See_goal,VPG,2335,9.97
Medium_See_goal,VPG,2336,10.16
Medium_See_goal,VPG,2337,10.44
Medium_See_goal,VPG,2338,9.71
Medium_See_goal,VPG,2339,9.94
Medium_See_goal,VPG,2340,10.14
Medium_See_goal,VPG,2341,10.16
Medium_See_goal,VPG,2342,9.89
Medium_See_goal,VPG,2343,10.09
Medium_See_goal,VPG,2344,10.04
Medium_See_goal,VPG,2345,10.2
Medium_See_goal,VPG,2346,10.07
Medium_See_goal,VPG,2347,10.0
Medium_See_goal,VPG,2348,10.23
Medium_See_goal,VPG,2349,10.26
Medium_See_goal,VPG,2350,10.2
Medium_See_goal,VPG,2351,10.11
Medium_See_goal,VPG,2352,10.04
Medium_See_goal,VPG,2353,10.33
Medium_See_goal,VPG,2354,10.47
Medium_See_goal,VPG,2355,10.53
Medium_See_goal,VPG,2356,10.79
Medium_See_goal,VPG,2357,10.04
Medium_See_goal,VPG,2358,10.25
Medium_See_goal,VPG,2359,10.43
Medium_See_goal,VPG,2360,10.18
Medium_See_goal,VPG,2361,10.2
Medium_See_goal,VPG,2362,9.98
Medium_See_goal,VPG,2363,10.09
Medium_See_goal,VPG,2364,10.34
Medium_See_goal,VPG,2365,10.35
Medium_See_goal,VPG,2366,10.0
Medium_See_goal,VPG,2367,10.35
Medium_See_goal,VPG,2368,10.33
Medium_See_goal,VPG,2369,10.3
Medium_See_goal,VPG,2370,10.19
Medium_See_goal,VPG,2371,10.39
Medium_See_goal,VPG,2372,10.13
Medium_See_goal,VPG,2373,10.27
Medium_See_goal,VPG,2374,10.04
Medium_See_goal,VPG,2375,10.2
Medium_See_goal,VPG,2376,10.03
Medium_See_goal,VPG,2377,9.86
Medium_See_goal,VPG,2378,10.18
Medium_See_goal,VPG,2379,10.0
Medium_See_goal,VPG,2380,10.6
Medium_See_goal,VPG,2381,10.01
Medium_See_goal,VPG,2382,10.17
Medium_See_goal,VPG,2383,10.26
Medium_See_goal,VPG,2384,10.32
Medium_See_goal,VPG,2385,10.53
Medium_See_goal,VPG,2386,10.27
Medium_See_goal,VPG,2387,10.02
Medium_See_goal,VPG,2388,9.93
Medium_See_goal,VPG,2389,10.47
Medium_See_goal,VPG,2390,10.19
Medium_See_goal,VPG,2391,10.03
Medium_See_goal,VPG,2392,9.8
Medium_See_goal,VPG,2393,10.3
Medium_See_goal,VPG,2394,10.4
Medium_See_goal,VPG,2395,10.35
Medium_See_goal,VPG,2396,10.16
Medium_See_goal,VPG,2397,10.06
Medium_See_goal,VPG,2398,9.84
Medium_See_goal,VPG,2399,10.16
Medium_See_goal,VPG,2400,10.08
Medium_See_goal,VPG,2401,9.96
Medium_See_goal,VPG,2402,9.89
Medium_See_goal,VPG,2403,9.94
Medium_See_goal,VPG,2404,10.02
Medium_See_goal,VPG,2405,10.09
Medium_See_goal,VPG,2406,10.0
Medium_See_goal,VPG,2407,10.23
Medium_See_goal,VPG,2408,9.91
Medium_See_goal,VPG,2409,10.44
Medium_See_goal,VPG,2410,9.83
Medium_See_goal,VPG,2411,10.11
Medium_See_goal,VPG,2412,9.75
Medium_See_goal,VPG,2413,9.9
Medium_See_goal,VPG,2414,10.35
Medium_See_goal,VPG,2415,9.98
Medium_See_goal,VPG,2416,9.78
Medium_See_goal,VPG,2417,9.83
Medium_See_goal,VPG,2418,9.67
Medium_See_goal,VPG,2419,9.97
Medium_See_goal,VPG,2420,10.23
Medium_See_goal,VPG,2421,9.94
Medium_See_goal,VPG,2422,10.37
Medium_See_goal,VPG,2423,10.23
Medium_See_goal,VPG,2424,11.0
Medium_See_goal,VPG,2425,10.72
Medium_See_goal,VPG,2426,10.53
Medium_See_goal,VPG,2427,10.61
Medium_See_goal,VPG,2428,10.74
Medium_See_goal,VPG,2429,10.91
Medium_See_goal,VPG,2430,10.08
Medium_See_goal,VPG,2431,10.12
Medium_See_goal,VPG,2432,11.21
Medium_See_goal,VPG,2433,11.57
Medium_See_goal,VPG,2434,11.01
Medium_See_goal,VPG,2435,11.77
Medium_See_goal,VPG,2436,11.47
Medium_See_goal,VPG,2437,10.67
Medium_See_goal,VPG,2438,10.73
Medium_See_goal,VPG,2439,11.03
Medium_See_goal,VPG,2440,11.09
Medium_See_goal,VPG,2441,11.58
Medium_See_goal,VPG,2442,10.29
Medium_See_goal,VPG,2443,10.31
Medium_See_goal,VPG,2444,9.9
Medium_See_goal,VPG,2445,11.18
Medium_See_goal,VPG,2446,10.97
Medium_See_goal,VPG,2447,10.83
Medium_See_goal,VPG,2448,9.91
Medium_See_goal,VPG,2449,9.97
Medium_See_goal,VPG,2450,10.56
Medium_See_goal,VPG,2451,9.81
Medium_See_goal,VPG,2452,9.8
Medium_See_goal,VPG,2453,10.44
Medium_See_goal,VPG,2454,9.65
Medium_See_goal,VPG,2455,10.07
Medium_See_goal,VPG,2456,10.25
Medium_See_goal,VPG,2457,9.98
Medium_See_goal,VPG,2458,10.17
Medium_See_goal,VPG,2459,10.42
Medium_See_goal,VPG,2460,10.08
Medium_See_goal,VPG,2461,10.87
Medium_See_goal,VPG,2462,10.27
Medium_See_goal,VPG,2463,9.91
Medium_See_goal,VPG,2464,10.47
Medium_See_goal,VPG,2465,10.55
Medium_See_goal,VPG,2466,9.93
Medium_See_goal,VPG,2467,10.22
Medium_See_goal,VPG,2468,9.79
Medium_See_goal,VPG,2469,9.66
Medium_See_goal,VPG,2470,10.72
Medium_See_goal,VPG,2471,10.96
Medium_See_goal,VPG,2472,10.92
Medium_See_goal,VPG,2473,10.08
Medium_See_goal,VPG,2474,10.4
Medium_See_goal,VPG,2475,10.11
Medium_See_goal,VPG,2476,10.03
Medium_See_goal,VPG,2477,9.97
Medium_See_goal,VPG,2478,9.98
Medium_See_goal,VPG,2479,10.04
Medium_See_goal,VPG,2480,10.37
Medium_See_goal,VPG,2481,9.93
Medium_See_goal,VPG,2482,9.88
Medium_See_goal,VPG,2483,9.99
Medium_See_goal,VPG,2484,10.32
Medium_See_goal,VPG,2485,10.1
Medium_See_goal,VPG,2486,9.92
Medium_See_goal,VPG,2487,9.84
Medium_See_goal,VPG,2488,9.97
Medium_See_goal,VPG,2489,10.64
Medium_See_goal,VPG,2490,10.6
Medium_See_goal,VPG,2491,10.39
Medium_See_goal,VPG,2492,10.33
Medium_See_goal,VPG,2493,9.99
Medium_See_goal,VPG,2494,9.92
Medium_See_goal,VPG,2495,10.25
Medium_See_goal,VPG,2496,10.18
Medium_See_goal,VPG,2497,10.1
Medium_See_goal,VPG,2498,10.0
Medium_See_goal,VPG,2499,10.04
Medium_See_goal,VPG,2500,10.0
Medium_See_goal,VPG,2501,9.89
Medium_See_goal,VPG,2502,10.02
Medium_See_goal,VPG,2503,9.87
Medium_See_goal,VPG,2504,10.03
Medium_See_goal,VPG,2505,9.75
Medium_See_goal,VPG,2506,9.8
Medium_See_goal,VPG,2507,10.01
Medium_See_goal,VPG,2508,9.74
Medium_See_goal,VPG,2509,9.9
Medium_See_goal,VPG,2510,9.99
Medium_See_goal,VPG,2511,10.03
Medium_See_goal,VPG,2512,9.74
Medium_See_goal,VPG,2513,9.91
Medium_See_goal,VPG,2514,10.39
Medium_See_goal,VPG,2515,10.13
Medium_See_goal,VPG,2516,10.1
Medium_See_goal,VPG,2517,10.07
Medium_See_goal,VPG,2518,10.03
Medium_See_goal,VPG,2519,10.2
Medium_See_goal,VPG,2520,9.79
Medium_See_goal,VPG,2521,9.7
Medium_See_goal,VPG,2522,9.96
Medium_See_goal,VPG,2523,10.08
Medium_See_goal,VPG,2524,10.15
Medium_See_goal,VPG,2525,9.84
Medium_See_goal,VPG,2526,9.66
Medium_See_goal,VPG,2527,9.81
Medium_See_goal,VPG,2528,9.64
Medium_See_goal,VPG,2529,9.67
Medium_See_goal,VPG,2530,9.86
Medium_See_goal,VPG,2531,10.48
Medium_See_goal,VPG,2532,9.86
Medium_See_goal,VPG,2533,10.21
Medium_See_goal,VPG,2534,9.76
Medium_See_goal,VPG,2535,9.7
Medium_See_goal,VPG,2536,9.82
Medium_See_goal,VPG,2537,9.7
Medium_See_goal,VPG,2538,9.7
Medium_See_goal,VPG,2539,10.01
Medium_See_goal,VPG,2540,9.78
Medium_See_goal,VPG,2541,9.75
Medium_See_goal,VPG,2542,9.83
Medium_See_goal,VPG,2543,9.92
Medium_See_goal,VPG,2544,9.78
Medium_See_goal,VPG,2545,10.28
Medium_See_goal,VPG,2546,9.65
Medium_See_goal,VPG,2547,9.68
Medium_See_goal,VPG,2548,10.32
Medium_See_goal,VPG,2549,9.58
Medium_See_goal,VPG,2550,10.03
Medium_See_goal,VPG,2551,9.67
Medium_See_goal,VPG,2552,10.19
Medium_See_goal,VPG,2553,10.43
Medium_See_goal,VPG,2554,10.02
Medium_See_goal,VPG,2555,10.24
Medium_See_goal,VPG,2556,10.42
Medium_See_goal,VPG,2557,9.88
Medium_See_goal,VPG,2558,9.68
Medium_See_goal,VPG,2559,10.53
Medium_See_goal,VPG,2560,9.7
Medium_See_goal,VPG,2561,9.79
Medium_See_goal,VPG,2562,9.59
Medium_See_goal,VPG,2563,10.04
Medium_See_goal,VPG,2564,9.69
Medium_See_goal,VPG,2565,9.9
Medium_See_goal,VPG,2566,10.12
Medium_See_goal,VPG,2567,9.88
Medium_See_goal,VPG,2568,10.32
Medium_See_goal,VPG,2569,10.26
Medium_See_goal,VPG,2570,10.55
Medium_See_goal,VPG,2571,10.48
Medium_See_goal,VPG,2572,10.29
Medium_See_goal,VPG,2573,10.79
Medium_See_goal,VPG,2574,9.77
Medium_See_goal,VPG,2575,9.83
Medium_See_goal,VPG,2576,10.44
Medium_See_goal,VPG,2577,10.22
Medium_See_goal,VPG,2578,10.63
Medium_See_goal,VPG,2579,10.32
Medium_See_goal,VPG,2580,10.17
Medium_See_goal,VPG,2581,10.9
Medium_See_goal,VPG,2582,10.5
Medium_See_goal,VPG,2583,10.65
Medium_See_goal,VPG,2584,10.45
Medium_See_goal,VPG,2585,10.82
Medium_See_goal,VPG,2586,10.62
Medium_See_goal,VPG,2587,10.61
Medium_See_goal,VPG,2588,10.14
Medium_See_goal,VPG,2589,13.83
Medium_See_goal,VPG,2590,10.21
Medium_See_goal,VPG,2591,10.07
Medium_See_goal,VPG,2592,10.23
Medium_See_goal,VPG,2593,10.21
Medium_See_goal,VPG,2594,9.92
Medium_See_goal,VPG,2595,9.99
Medium_See_goal,VPG,2596,10.03
Medium_See_goal,VPG,2597,10.02
Medium_See_goal,VPG,2598,9.8
Medium_See_goal,VPG,2599,9.83
Medium_See_goal,VPG,2600,9.7
Medium_See_goal,VPG,2601,9.78
Medium_See_goal,VPG,2602,9.68
Medium_See_goal,VPG,2603,9.76
Medium_See_goal,VPG,2604,9.97
Medium_See_goal,VPG,2605,10.0
Medium_See_goal,VPG,2606,9.88
Medium_See_goal,VPG,2607,10.12
Medium_See_goal,VPG,2608,10.95
Medium_See_goal,VPG,2609,10.49
Medium_See_goal,VPG,2610,10.76
Medium_See_goal,VPG,2611,9.89
Medium_See_goal,VPG,2612,10.45
Medium_See_goal,VPG,2613,10.9
Medium_See_goal,VPG,2614,10.97
Medium_See_goal,VPG,2615,11.0
Medium_See_goal,VPG,2616,11.35
Medium_See_goal,VPG,2617,10.89
Medium_See_goal,VPG,2618,10.75
Medium_See_goal,VPG,2619,11.69
Medium_See_goal,VPG,2620,11.85
Medium_See_goal,VPG,2621,11.65
Medium_See_goal,VPG,2622,12.44
Medium_See_goal,VPG,2623,12.39
Medium_See_goal,VPG,2624,13.34
Medium_See_goal,VPG,2625,12.99
Medium_See_goal,VPG,2626,12.93
Medium_See_goal,VPG,2627,12.98
Medium_See_goal,VPG,2628,13.31
Medium_See_goal,VPG,2629,12.57
Medium_See_goal,VPG,2630,13.14
Medium_See_goal,VPG,2631,12.99
Medium_See_goal,VPG,2632,13.69
Medium_See_goal,VPG,2633,13.96
Medium_See_goal,VPG,2634,12.97
Medium_See_goal,VPG,2635,10.72
Medium_See_goal,VPG,2636,10.55
Medium_See_goal,VPG,2637,10.7
Medium_See_goal,VPG,2638,13.93
Medium_See_goal,VPG,2639,10.24
Medium_See_goal,VPG,2640,13.16
Medium_See_goal,VPG,2641,10.25
Medium_See_goal,VPG,2642,10.3
Medium_See_goal,VPG,2643,10.36
Medium_See_goal,VPG,2644,11.99
Medium_See_goal,VPG,2645,10.26
Medium_See_goal,VPG,2646,12.26
Medium_See_goal,VPG,2647,12.02
Medium_See_goal,VPG,2648,10.19
Medium_See_goal,VPG,2649,11.72
Medium_See_goal,VPG,2650,13.08
Medium_See_goal,VPG,2651,11.74
Medium_See_goal,VPG,2652,10.57
Medium_See_goal,VPG,2653,13.23
Medium_See_goal,VPG,2654,10.18
Medium_See_goal,VPG,2655,10.77
Medium_See_goal,VPG,2656,12.6
Medium_See_goal,VPG,2657,12.52
Medium_See_goal,VPG,2658,12.35
Medium_See_goal,VPG,2659,13.58
Medium_See_goal,VPG,2660,10.71
Medium_See_goal,VPG,2661,12.37
Medium_See_goal,VPG,2662,12.19
Medium_See_goal,VPG,2663,11.82
Medium_See_goal,VPG,2664,12.27
Medium_See_goal,VPG,2665,12.42
Medium_See_goal,VPG,2666,11.84
Medium_See_goal,VPG,2667,12.67
Medium_See_goal,VPG,2668,12.5
Medium_See_goal,VPG,2669,11.83
Medium_See_goal,VPG,2670,12.59
Medium_See_goal,VPG,2671,11.98
Medium_See_goal,VPG,2672,12.27
Medium_See_goal,VPG,2673,12.36
Medium_See_goal,VPG,2674,11.53
Medium_See_goal,VPG,2675,10.98
Medium_See_goal,VPG,2676,11.59
Medium_See_goal,VPG,2677,10.77
Medium_See_goal,VPG,2678,10.8
Medium_See_goal,VPG,2679,10.86
Medium_See_goal,VPG,2680,10.91
Medium_See_goal,VPG,2681,11.25
Medium_See_goal,VPG,2682,11.61
Medium_See_goal,VPG,2683,10.96
Medium_See_goal,VPG,2684,10.83
Medium_See_goal,VPG,2685,11.38
Medium_See_goal,VPG,2686,10.93
Medium_See_goal,VPG,2687,10.49
Medium_See_goal,VPG,2688,10.63
Medium_See_goal,VPG,2689,10.1
Medium_See_goal,VPG,2690,10.78
Medium_See_goal,VPG,2691,10.23
Medium_See_goal,VPG,2692,10.08
Medium_See_goal,VPG,2693,10.58
Medium_See_goal,VPG,2694,9.93
Medium_See_goal,VPG,2695,10.3
Medium_See_goal,VPG,2696,9.69
Medium_See_goal,VPG,2697,9.79
Medium_See_goal,VPG,2698,9.96
Medium_See_goal,VPG,2699,9.83
Medium_See_goal,VPG,2700,9.71
Medium_See_goal,VPG,2701,9.83
Medium_See_goal,VPG,2702,9.72
Medium_See_goal,VPG,2703,10.21
Medium_See_goal,VPG,2704,10.26
Medium_See_goal,VPG,2705,10.71
Medium_See_goal,VPG,2706,10.21
Medium_See_goal,VPG,2707,9.97
Medium_See_goal,VPG,2708,10.21
Medium_See_goal,VPG,2709,10.15
Medium_See_goal,VPG,2710,10.64
Medium_See_goal,VPG,2711,10.05
Medium_See_goal,VPG,2712,11.64
Medium_See_goal,VPG,2713,10.84
Medium_See_goal,VPG,2714,11.79
Medium_See_goal,VPG,2715,11.36
Medium_See_goal,VPG,2716,11.14
Medium_See_goal,VPG,2717,12.6
Medium_See_goal,VPG,2718,11.44
Medium_See_goal,VPG,2719,11.31
Medium_See_goal,VPG,2720,10.32
Medium_See_goal,VPG,2721,10.83
Medium_See_goal,VPG,2722,11.54
Medium_See_goal,VPG,2723,12.05
Medium_See_goal,VPG,2724,10.33
Medium_See_goal,VPG,2725,9.67
Medium_See_goal,VPG,2726,10.28
Medium_See_goal,VPG,2727,10.12
Medium_See_goal,VPG,2728,9.76
Medium_See_goal,VPG,2729,10.78
Medium_See_goal,VPG,2730,9.9
Medium_See_goal,VPG,2731,9.86
Medium_See_goal,VPG,2732,9.75
Medium_See_goal,VPG,2733,9.83
Medium_See_goal,VPG,2734,10.02
Medium_See_goal,VPG,2735,9.84
Medium_See_goal,VPG,2736,10.33
Medium_See_goal,VPG,2737,10.29
Medium_See_goal,VPG,2738,10.01
Medium_See_goal,VPG,2739,10.28
Medium_See_goal,VPG,2740,10.01
Medium_See_goal,VPG,2741,10.38
Medium_See_goal,VPG,2742,10.17
Medium_See_goal,VPG,2743,10.36
Medium_See_goal,VPG,2744,9.89
Medium_See_goal,VPG,2745,10.14
Medium_See_goal,VPG,2746,10.36
Medium_See_goal,VPG,2747,10.06
Medium_See_goal,VPG,2748,10.02
Medium_See_goal,VPG,2749,9.96
Medium_See_goal,VPG,2750,10.06
Medium_See_goal,VPG,2751,10.15
Medium_See_goal,VPG,2752,10.09
Medium_See_goal,VPG,2753,10.14
Medium_See_goal,VPG,2754,10.25
Medium_See_goal,VPG,2755,10.19
Medium_See_goal,VPG,2756,9.97
Medium_See_goal,VPG,2757,9.86
Medium_See_goal,VPG,2758,9.79
Medium_See_goal,VPG,2759,10.05
Medium_See_goal,VPG,2760,9.8
Medium_See_goal,VPG,2761,9.69
Medium_See_goal,VPG,2762,9.79
Medium_See_goal,VPG,2763,9.75
Medium_See_goal,VPG,2764,9.8
Medium_See_goal,VPG,2765,9.9
Medium_See_goal,VPG,2766,9.88
Medium_See_goal,VPG,2767,9.91
Medium_See_goal,VPG,2768,10.02
Medium_See_goal,VPG,2769,10.2
Medium_See_goal,VPG,2770,10.53
Medium_See_goal,VPG,2771,10.42
Medium_See_goal,VPG,2772,10.85
Medium_See_goal,VPG,2773,11.22
Medium_See_goal,VPG,2774,10.89
Medium_See_goal,VPG,2775,10.95
Medium_See_goal,VPG,2776,11.44
Medium_See_goal,VPG,2777,11.53
Medium_See_goal,VPG,2778,12.55
Medium_See_goal,VPG,2779,11.81
Medium_See_goal,VPG,2780,12.71
Medium_See_goal,VPG,2781,12.77
Medium_See_goal,VPG,2782,12.69
Medium_See_goal,VPG,2783,13.19
Medium_See_goal,VPG,2784,12.88
Medium_See_goal,VPG,2785,13.03
Medium_See_goal,VPG,2786,13.03
Medium_See_goal,VPG,2787,12.75
Medium_See_goal,VPG,2788,12.19
Medium_See_goal,VPG,2789,11.53
Medium_See_goal,VPG,2790,11.7
Medium_See_goal,VPG,2791,9.67
